transaction_id,amount,payment_status,failure_reason,retry_count,recovery_probability,expected_recovery,diagnosis,recommended_action,policy_approved,policy_reason,requires_human,execution_status
txn_006127,4771.58,abandoned,none,0,0.5818093968025522,2776.1500815951217,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_008299,10983.83,failed,technical_error,0,0.2527193271765965,2775.826127422116,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,ESCALATE,True,High-value transaction with insufficient confidence for automated recovery. Human review is required.,True,ESCALATED
txn_000014,5065.24,failed,network_error,0,0.5452894116912295,2762.021739674883,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_001904,3885.87,failed,network_error,0,0.7099107573054462,2758.620914490514,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_000838,5758.5,failed,bank_decline,0,0.4788134026241483,2757.2469790111577,"The payment was declined by the bank. Repeated automatic retries may not be appropriate, so a softer recovery path or escalation should be considered.",REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_008184,5009.42,abandoned,none,0,0.5479896796620292,2745.110461092562,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_000484,4343.56,failed,technical_error,0,0.6254982993947119,2716.889393318895,A technical payment failure was detected. A controlled retry may recover the payment without requiring aggressive intervention.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_005292,6040.45,abandoned,none,0,0.4495123456533644,2715.256848301865,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_008295,13714.23,failed,network_error,3,0.1978285582885004,2713.0663489369017,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,STOP,True,Recovery probability is below the minimum intervention threshold.,False,STOPPED
txn_005368,4253.64,abandoned,none,0,0.6348590944875955,2700.462038676216,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_007822,5561.74,abandoned,none,0,0.4852074789371101,2698.5978439036826,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_005199,4477.85,abandoned,none,0,0.6003861557238732,2688.439147408146,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_009523,3784.09,failed,network_error,0,0.7058067494841729,2670.836262655564,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,High recovery probability and retry limit has not been reached.,False,SIMULATED_EXECUTION
txn_000523,3829.16,abandoned,none,0,0.6974946989269529,2670.818801343131,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_004740,9668.32,failed,insufficient_funds,0,0.2762417364967818,2670.793505806566,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_009662,6007.11,abandoned,none,0,0.4435046451586206,2664.1811889788014,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_006580,10332.42,failed,network_error,2,0.2557647721862618,2642.669047432776,The transaction has already received multiple recovery attempts. Further automatic retries could create unnecessary customer friction.,ESCALATE,True,Maximum automated retry limit reached. Further automated retries are blocked.,True,ESCALATED
txn_008217,4722.39,abandoned,none,0,0.5588058238765663,2638.8990346164583,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002761,4211.05,abandoned,none,0,0.6257557611912102,2635.088798164246,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_008441,4951.74,failed,insufficient_funds,0,0.5309849368835013,2629.299351363509,The payment appears to have failed because of insufficient funds. A reminder or alternate payment path is preferable to repeated retries.,REMINDER,True,Recovery probability is moderate. Use a non-invasive reminder instead of an automatic payment attempt.,False,SIMULATED_EXECUTION
txn_001939,4664.39,abandoned,none,0,0.5630789866441127,2626.419994512933,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
txn_002090,5297.84,failed,network_error,1,0.4947009115462492,2620.846277226181,The failure appears potentially temporary. A controlled retry may be appropriate if the recovery probability is sufficiently high.,RETRY,True,Failure appears temporary or technical and recovery probability is sufficient for a controlled retry.,False,SIMULATED_EXECUTION
txn_008371,4563.65,abandoned,none,0,0.5736742265111985,2618.0483838178307,Checkout was abandoned before payment completion. A payment-link based recovery flow is more appropriate than an automatic payment retry.,PAYMENT_LINK,True,Checkout was abandoned. A payment link provides a customer-controlled recovery path without automatically retrying payment.,False,SIMULATED_EXECUTION
